Charging Start Time,Charging Duration (minutes),Energy Delivered (kWh)
2026-01-18T06:49:58-05:00,282.93333333333334,43.7
2026-01-18T12:08:30-05:00,211.08333333333334,33.8
2026-01-18T16:32:43-05:00,74.55,8.3
2026-01-18T17:59:37-05:00,86.91666666666667,8.0
2026-01-18T19:37:20-05:00,194.45,31.5
2026-01-18T23:06:55-05:00,137.03333333333333,22.5
2026-01-19T02:15:59-05:00,62.96666666666667,10.2
2026-01-19T03:36:21-05:00,140.03333333333333,22.8
2026-01-19T08:54:09-05:00,171.05,27.5
2026-01-19T11:54:01-05:00,168.13333333333333,27.2
2026-01-19T14:59:08-05:00,181.2,9.7
2026-01-19T18:33:29-05:00,175.46666666666667,28.3
2026-01-19T21:41:23-05:00,131.51666666666668,12.9
2026-01-20T06:33:15-05:00,41.06666666666667,6.6
2026-01-20T10:57:38-05:00,189.88333333333333,30.7
2026-01-20T14:12:08-05:00,195.06666666666666,31.7
2026-01-20T17:42:38-05:00,46.1,7.4
2026-01-20T18:39:07-05:00,191.36666666666667,21.2
2026-01-20T22:33:05-05:00,210.8,34.2
2026-01-21T06:32:19-05:00,72.06666666666666,11.7
2026-01-21T08:07:11-05:00,134.6,21.7
2026-01-21T14:40:23-05:00,196.56666666666666,25.2
2026-01-21T18:06:10-05:00,224.88333333333333,36.7
2026-01-21T22:09:40-05:00,218.1,35.5
2026-01-22T07:09:27-05:00,115.23333333333333,18.5
2026-01-22T09:07:14-05:00,173.83333333333334,9.3
2026-01-22T12:27:25-05:00,207.98333333333332,33.7
2026-01-22T16:03:37-05:00,123.46666666666667,13.1
2026-01-22T18:45:06-05:00,168.63333333333333,20.1
2026-01-22T22:19:16-05:00,272.73333333333335,42.4
2026-01-23T03:01:17-05:00,256.9166666666667,40.3
2026-01-23T08:34:04-05:00,50.85,2.8
2026-01-23T10:52:22-05:00,212.55,34.4
2026-01-23T14:35:08-05:00,131.36666666666667,21.3
2026-01-23T16:54:27-05:00,183.21666666666667,26.2
2026-01-23T20:57:37-05:00,156,25.2
2026-01-24T03:12:17-05:00,279.48333333333335,43.6
2026-01-24T09:25:05-05:00,196.66666666666666,21.6
2026-01-24T13:22:21-05:00,90.65,14.4
2026-01-24T15:07:13-05:00,186.51666666666668,20.7
2026-01-24T18:31:15-05:00,235.98333333333332,37.9
2026-01-24T22:49:03-05:00,141.66666666666666,23.0
2026-01-25T06:22:16-05:00,138.48333333333332,22.2
2026-01-25T09:42:29-05:00,187.93333333333334,30.7
2026-01-25T13:31:01-05:00,203.46666666666667,27.1
2026-01-25T17:03:32-05:00,178.8,28.9
2026-01-25T20:29:16-05:00,162.63333333333333,17.9
2026-01-26T09:33:20-05:00,143.38333333333333,8.0
2026-01-26T12:31:52-05:00,146.3,23.5
2026-01-26T15:15:30-05:00,48.18333333333333,7.7
2026-01-26T16:24:04-05:00,301.6333333333333,48.8
2026-01-26T21:32:06-05:00,149.66666666666666,24.4
2026-01-27T00:15:09-05:00,325.28333333333336,41.8
2026-01-27T09:10:00-05:00,202.33333333333334,32.6
2026-01-27T12:57:44-05:00,116.06666666666666,12.7
2026-01-27T15:20:20-05:00,96.66666666666667,15.9
2026-01-27T17:32:00-05:00,181.45,29.9
2026-01-27T22:07:11-05:00,146.43333333333334,16.7
2026-01-28T04:48:24-05:00,199.76666666666668,32.3
2026-01-28T09:03:59-05:00,171.93333333333334,9.2
2026-01-28T12:55:40-05:00,222.83333333333334,18.8
2026-01-28T16:54:10-05:00,196.48333333333332,31.7
2026-01-28T20:27:54-05:00,136.66666666666666,20.2
2026-01-28T23:30:03-05:00,31.633333333333333,5.1
2026-01-29T06:16:35-05:00,196.56666666666666,31.6
2026-01-29T12:36:27-05:00,95.48333333333333,15.6
2026-01-29T15:20:58-05:00,162.13333333333333,14.7
2026-01-29T18:55:06-05:00,187.58333333333334,30.5
2026-01-29T22:18:50-05:00,343.3833333333333,56.4
2026-01-30T10:44:04-05:00,178.86666666666667,28.8
2026-01-30T14:10:56-05:00,289.8666666666667,31.9
2026-01-30T21:44:09-05:00,179.76666666666668,21.9
2026-01-31T05:55:37-05:00,227.81666666666666,34.7
2026-01-31T11:15:15-05:00,13.95,2.2
2026-01-31T11:41:34-05:00,118.01666666666667,19.2
2026-01-31T14:44:56-05:00,197.51666666666668,32.0
2026-01-31T18:15:51-05:00,45.56666666666667,7.3
2026-01-31T20:05:15-05:00,48.21666666666667,7.1
2026-01-31T21:28:15-05:00,7.383333333333334,1.2
2026-01-31T21:39:42-05:00,112.98333333333333,8.7
2026-02-01T01:22:12-05:00,81,13.1
2026-02-01T08:17:25-05:00,172.98333333333332,19.2
2026-02-01T11:15:02-05:00,203.78333333333333,33.3
2026-02-01T16:46:32-05:00,38.53333333333333,6.2
2026-02-01T17:50:41-05:00,193.6,31.4
2026-02-01T21:55:01-05:00,317.98333333333335,40.5
2026-02-02T08:39:41-05:00,195.48333333333332,31.8
2026-02-02T12:47:25-05:00,243.88333333333333,30.9
2026-02-02T16:56:54-05:00,173.11666666666667,19.1
2026-02-02T19:54:13-05:00,157.2,17.4
2026-02-03T09:55:45-05:00,51.516666666666666,8.4
2026-02-03T13:06:40-05:00,240.63333333333333,39.3
2026-02-03T17:42:24-05:00,121.73333333333333,19.7
2026-02-04T05:25:19-05:00,92.86666666666666,10.2
2026-02-04T08:21:08-05:00,163.63333333333333,26.5
2026-02-04T11:51:57-05:00,40.96666666666667,6.6
2026-02-04T13:51:27-05:00,28.333333333333332,3.1
2026-02-04T17:35:06-05:00,85.86666666666666,10.5
2026-02-04T19:07:34-05:00,196.61666666666667,30.5
2026-02-05T04:21:18-05:00,296.43333333333334,48.6
2026-02-05T10:43:50-05:00,107.33333333333333,17.4
2026-02-05T14:13:18-05:00,44.516666666666666,7.2
2026-02-05T21:10:52-05:00,239.86666666666667,39.1
2026-02-06T02:19:20-05:00,299.73333333333335,49.3
2026-02-06T08:35:58-05:00,190.38333333333333,19.7
2026-02-06T11:50:05-05:00,181.51666666666668,29.3
2026-02-06T18:28:12-05:00,66.78333333333333,6.5
2026-02-06T21:10:47-05:00,189.5,23.5
2026-02-07T04:57:10-05:00,182.06666666666666,29.5
2026-02-07T08:14:39-05:00,132.75,21.6
2026-02-07T10:53:16-05:00,135.51666666666668,22.1
2026-02-07T15:42:59-05:00,453.3666666666667,72.4
2026-02-08T09:51:11-05:00,185.21666666666667,30.0
2026-02-08T13:44:47-05:00,174.8,18.0
2026-02-08T17:45:27-05:00,96.35,15.4
2026-02-08T19:30:49-05:00,139.38333333333333,14.2
2026-02-08T23:32:13-05:00,44.3,7.3
2026-02-09T00:18:55-05:00,343.1166666666667,56.2
2026-02-09T08:04:36-05:00,24.466666666666665,2.7
2026-02-09T08:55:34-05:00,187.83333333333334,30.8
2026-02-09T12:39:48-05:00,162.23333333333332,26.3
2026-02-09T16:00:49-05:00,186.03333333333333,30.0
2026-02-09T19:08:31-05:00,152.61666666666667,16.9
2026-02-09T21:49:17-05:00,182.78333333333333,22.9
2026-02-10T12:00:22-05:00,45.21666666666667,7.3
2026-02-10T14:17:09-05:00,191.83333333333334,15.7
2026-02-10T17:44:08-05:00,181.26666666666668,29.5
2026-02-10T21:00:17-05:00,401.65,58.9
2026-02-11T06:14:32-05:00,281.28333333333336,45.9
2026-02-11T11:00:44-05:00,30.683333333333334,5.0
2026-02-11T11:33:21-05:00,290.71666666666664,24.5
2026-02-11T16:25:41-05:00,129.26666666666668,21.3
2026-02-11T18:37:29-05:00,238,21.0
2026-02-12T00:45:28-05:00,96.6,15.8
2026-02-12T10:26:54-05:00,152.41666666666666,20.0
2026-02-12T14:46:02-05:00,348,37.0
2026-02-12T20:54:55-05:00,101.61666666666666,16.6
2026-02-12T22:54:26-05:00,125.33333333333333,20.3
2026-02-13T03:16:31-05:00,202.66666666666666,22.5
2026-02-13T08:30:13-05:00,34.71666666666667,5.6
2026-02-13T16:45:23-05:00,89.61666666666666,11.8
2026-02-13T18:16:43-05:00,248.65,40.4
2026-02-13T23:05:00-05:00,252.63333333333333,40.4
2026-02-14T08:24:44-05:00,133.28333333333333,21.5
2026-02-14T11:21:52-05:00,108.48333333333333,17.5
2026-02-14T14:16:12-05:00,120.56666666666666,19.6
2026-02-14T16:30:16-05:00,132.31666666666666,15.8
2026-02-14T19:51:02-05:00,113.06666666666666,18.2
2026-02-15T08:12:42-05:00,163.03333333333333,17.7
2026-02-15T11:12:58-05:00,172.26666666666668,27.6
2026-02-15T14:09:22-05:00,43.6,4.5
2026-02-15T16:53:50-05:00,74.93333333333334,8.3
2026-02-15T18:11:15-05:00,158.31666666666666,25.7
2026-02-15T22:01:15-05:00,180.55,29.2
2026-02-16T01:41:20-05:00,351.48333333333335,36.2
2026-02-16T07:58:11-05:00,35.35,5.7
2026-02-16T11:44:45-05:00,213.7,28.1
2026-02-16T16:14:58-05:00,293.4166666666667,29.4
2026-02-16T22:52:23-05:00,309.81666666666666,50.6
2026-02-17T08:36:33-05:00,215.3,34.7
2026-02-17T14:19:23-05:00,211.15,34.1
2026-02-17T20:09:57-05:00,0.45,0
2026-02-17T20:10:18-05:00,237.73333333333332,38.5
2026-02-18T02:09:25-05:00,260.71666666666664,24.4
2026-02-18T09:37:28-05:00,186.2,20.5
2026-02-18T14:24:53-05:00,139.26666666666668,10.8
2026-02-18T17:00:20-05:00,186.08333333333334,30.0
2026-02-18T20:09:07-05:00,153.58333333333334,16.9
2026-02-19T01:40:30-05:00,276.6166666666667,45.0
2026-02-19T09:37:44-05:00,315.45,27.3
2026-02-19T15:52:06-05:00,324.78333333333336,30.2
2026-02-19T21:45:39-05:00,129.56666666666666,14.6
2026-02-20T07:43:53-05:00,155.18333333333334,19.4
2026-02-20T12:00:57-05:00,45.8,7.2
2026-02-20T15:59:13-05:00,56.666666666666664,9.1
2026-02-20T20:55:34-05:00,226,30.3
2026-02-21T07:15:26-05:00,250.45,31.6
2026-02-21T11:54:45-05:00,107.16666666666667,17.2
2026-02-21T14:29:43-05:00,254.91666666666666,41.0
2026-02-21T18:52:36-05:00,53.85,8.6
2026-02-21T19:51:25-05:00,171.75,18.9
2026-02-21T23:01:26-05:00,107.33333333333333,17.1
2026-02-22T09:16:13-05:00,175.78333333333333,9.4
2026-02-22T13:08:29-05:00,217.06666666666666,19.1
2026-02-22T17:11:04-05:00,185.96666666666667,24.2
2026-02-22T20:55:44-05:00,249.36666666666667,34.8
2026-02-23T11:23:48-05:00,155.01666666666668,25.0
2026-02-23T16:56:19-05:00,42.45,5.9
2026-02-23T19:05:29-05:00,228.55,34.9
2026-02-24T06:13:30-05:00,172,26.1
2026-02-24T10:07:12-05:00,45.483333333333334,7.3
